lambda,run,dataset,nin,nout,ftrain,ftest,atrain,atest
6.5,27,page-blocks,35,5,0.31131172022327364,0.29940577103021554,0.9320341047503045,0.9415204678362573
6.5,27,page-blocks,35,5,0.30199224975112904,0.2931255543577637,0.935931790499391,0.9298245614035088
6.5,27,page-blocks,35,5,0.31962685644414524,0.3142062294306962,0.9327649208282582,0.9400584795321637
6.5,27,page-blocks,35,5,0.309827076865281,0.2988179908935712,0.9371345029239766,0.9233016800584368
6.5,28,page-blocks,35,5,0.31817522860220737,0.29867348696677753,0.9361753958587089,0.9422514619883041
6.5,28,page-blocks,35,5,0.30688763976372324,0.2814257178330223,0.9381242387332521,0.9298245614035088
6.5,28,page-blocks,35,5,0.3186156693513807,0.32516512178484,0.9347137637028015,0.9451754385964912
6.5,28,page-blocks,35,5,0.317430375937161,0.30919308728100275,0.9407894736842105,0.9284149013878744
6.5,29,page-blocks,35,5,0.31852117868229396,0.30723060344827585,0.9366626065773447,0.9444444444444444
6.5,29,page-blocks,35,5,0.30357029514439865,0.3019430356722518,0.9386114494518879,0.9320175438596491
6.5,29,page-blocks,35,5,0.33087823824302537,0.3177453596631679,0.9364190012180268,0.9415204678362573
6.5,29,page-blocks,35,5,0.33196995134690266,0.3113778548869029,0.9405458089668616,0.9327976625273923
6.5,30,page-blocks,35,5,0.3028596418345974,0.29607719361529444,0.935931790499391,0.939327485380117
6.5,30,page-blocks,35,5,0.30876266001936586,0.2907751558686771,0.9366626065773447,0.9276315789473685
6.5,30,page-blocks,35,5,0.2973785078057657,0.30336122047244096,0.9322777101096225,0.9444444444444444
6.5,30,page-blocks,35,5,0.3089867102751731,0.28702873538107515,0.939327485380117,0.929145361577794
6.5,1,pendigits,41,10,0.8904569517622626,0.8121938375155076,0.9903923138510808,0.9831332189822756
6.5,2,pendigits,41,10,0.8971468326693846,0.8272471013496053,0.9930611155591139,0.9857061177815895
6.5,3,pendigits,41,10,0.9103622558685052,0.8516676859140258,0.9901254336802775,0.9825614636935391
6.5,4,pendigits,41,10,0.8995053617895599,0.854452821218764,0.9886575927408594,0.9805603201829617
6.5,5,pendigits,41,10,0.9100958596951984,0.8469728828975385,0.9877235121430478,0.9799885648942253
6.5,6,pendigits,41,10,0.901156448052015,0.840008495202604,0.9905257539364826,0.9854202401372213
6.5,7,pendigits,41,10,0.8930251388557572,0.8253803525172667,0.9825193488123832,0.9771297884505432
6.5,8,pendigits,41,10,0.9032741008116648,0.8373551688965012,0.9858553509474246,0.9771297884505432
6.5,9,pendigits,41,10,0.8946074951570285,0.8230029787600991,0.9866559914598345,0.9788450543167524
6.5,10,pendigits,41,10,0.8990781060194835,0.8580212938453977,0.9879903923138511,0.98084619782733
6.5,11,pendigits,41,10,0.9044755183234768,0.8408012408574532,0.9874566319722444,0.9779874213836478
6.5,12,pendigits,41,10,0.8887958042424483,0.8281656526191201,0.9843875100080064,0.9768439108061749
6.5,13,pendigits,41,10,0.9114477902127256,0.8463727732220567,0.984520950093408,0.9788450543167524
6.5,14,pendigits,41,10,0.9086668512661793,0.858703545678113,0.9875900720576462,0.982275586049171
6.5,15,pendigits,41,10,0.8800055565859864,0.8176710060573651,0.9762476647985054,0.9739851343624929
6.5,16,pendigits,41,10,0.8910045566540988,0.8409137487722482,0.992660795302909,0.9868496283590623
6.5,17,pendigits,41,10,0.899138131993449,0.8327012745805711,0.9877235121430478,0.98084619782733
6.5,18,pendigits,41,10,0.9030706193583666,0.8307654597638148,0.9859887910328262,0.9805603201829617
6.5,19,pendigits,41,10,0.8936180493872607,0.8213623327441768,0.9913263944488925,0.9871355060034306
6.5,20,pendigits,41,10,0.9109129615290994,0.8487576020539297,0.9850547104350147,0.9799885648942253
6.5,21,pendigits,41,10,0.8978128390945468,0.8263152845410018,0.9893247931678676,0.9831332189822756
6.5,22,pendigits,41,10,0.889330135699342,0.8536860196569511,0.9766479850547104,0.97284162378502
6.5,23,pendigits,41,10,0.9066294310738341,0.8515703308401135,0.9902588737656792,0.9842767295597484
6.5,24,pendigits,41,10,0.914283002524454,0.8616192723293175,0.9930611155591139,0.9908519153802172
6.5,25,pendigits,41,10,0.9058072899588396,0.8395708171400516,0.9870563117160395,0.9785591766723842
6.5,26,pendigits,41,10,0.8954860386272131,0.8419525314504928,0.9759807846277022,0.97284162378502
6.5,27,pendigits,41,10,0.8923707883205892,0.8292736512618111,0.9817187082999733,0.978273299028016
6.5,28,pendigits,41,10,0.9041702943236423,0.8508073595519254,0.9846543901788097,0.9794168096054888
6.5,29,pendigits,41,10,0.8896608487720228,0.8433620574036993,0.9861222311182279,0.9805603201829617
6.5,30,pendigits,41,10,0.894449355241991,0.8210472601221174,0.9781158259941286,0.9731275014293882
6.5,1,poker,35,10,0.07066432357110156,0.07088282529577448,0.5284286285485805,0.524411
6.5,2,poker,35,10,0.08483291480581649,0.08459031267831184,0.546421431427429,0.540125
6.5,3,poker,35,10,0.0852484827145993,0.08457710197446525,0.5401839264294283,0.532704
6.5,4,poker,35,10,0.08078796427035687,0.08039889848191403,0.5383846461415434,0.531263
6.5,5,poker,35,10,0.08079748666445825,0.08004854174269892,0.5361855257896841,0.527275
6.5,6,poker,35,10,0.08325591619953981,0.08324334002474947,0.5375049980007996,0.531529
6.5,7,poker,35,10,0.09016117057874135,0.0893954802073866,0.5381447421031588,0.53799
6.5,8,poker,35,10,0.0908152145418412,0.09003896039331251,0.5498200719712115,0.542322
6.5,9,poker,35,10,0.08089513804756748,0.08056795556928058,0.5355057976809277,0.528969
6.5,10,poker,35,10,0.07836220892376426,0.07857948403097227,0.5404638144742103,0.533214
6.5,11,poker,35,10,0.08668570944877316,0.0863958929804697,0.5402239104358256,0.531081
6.5,12,poker,35,10,0.08483944618870624,0.08464723672223684,0.5375049980007996,0.532529
6.5,13,poker,35,10,0.07154341740052525,0.07180959312786031,0.5254298280687725,0.525064
6.5,14,poker,35,10,0.09818262793922024,0.09807567308606766,0.5635745701719312,0.556502
6.5,15,poker,35,10,0.07602312368158895,0.07540731667275742,0.5316673330667733,0.529795
6.5,16,poker,35,10,0.0857442640303239,0.08588795088804788,0.5375049980007996,0.533319
6.5,17,poker,35,10,0.07488663936703535,0.07485790161062342,0.5312674930027989,0.521254
6.5,18,poker,35,10,0.0916041212799699,0.09182434665158996,0.5536585365853659,0.548296
6.5,19,poker,35,10,0.09437615744274805,0.09371690558153546,0.5471411435425829,0.542041
6.5,20,poker,35,10,0.08465851404392274,0.0843223025061901,0.5411035585765693,0.53548
6.5,21,poker,35,10,0.09205549027549649,0.09151715781563258,0.5471811275489804,0.541031
6.5,22,poker,35,10,0.08890804125068405,0.08803062202049114,0.5430227908836466,0.532575
6.5,23,poker,35,10,0.08949037677754432,0.08858055662693969,0.5393442622950819,0.535526
6.5,24,poker,35,10,0.08408608479834648,0.08403297901494335,0.5363854458216714,0.531599
6.5,25,poker,35,10,0.0877596217848466,0.08814753374755568,0.549780087964814,0.544084
6.5,26,poker,35,10,0.08818710781065488,0.08720265557774329,0.5432227109156338,0.535333
6.5,27,poker,35,10,0.08138085436394978,0.0815296458962581,0.5381847261095561,0.530337
6.5,28,poker,35,10,0.0724342970883372,0.0724876078707874,0.5241903238704518,0.517086
6.5,29,poker,35,10,0.09797017135059263,0.09769763467321524,0.5639344262295082,0.552463
6.5,30,poker,35,10,0.07726167676229918,0.07699985966361975,0.5317872850859656,0.529517
6.5,1,satimage,61,6,0.7091673034582496,0.698611156973875,0.9828635851183766,0.9815
6.5,2,satimage,61,6,0.6913951279416759,0.6771245852284381,0.9853438556933484,0.9885
6.5,3,satimage,61,6,0.7136172505452762,0.6983938439256573,0.9821871476888387,0.9805
6.5,4,satimage,61,6,0.7028451401136473,0.688738574396436,0.9853438556933484,0.987
6.5,5,satimage,61,6,0.7101872795364654,0.7002985637269946,0.9862457722660654,0.9865
6.5,6,satimage,61,6,0.7040136307024069,0.6796360042586352,0.9819616685456595,0.9845
6.5,7,satimage,61,6,0.720091264398047,0.7147933739630262,0.983314543404735,0.988
6.5,8,satimage,61,6,0.7203627360383275,0.7047270871891084,0.9826381059751973,0.9845
6.5,9,satimage,61,6,0.7105107099104253,0.6898582853687332,0.980608793686584,0.9815
6.5,10,satimage,61,6,0.727846938472568,0.723472946100714,0.979706877113867,0.979
6.5,11,satimage,61,6,0.7112204712733782,0.6895769091541876,0.983314543404735,0.9865
6.5,12,satimage,61,6,0.7161708668251019,0.7035892049842447,0.9835400225479143,0.984
6.5,13,satimage,61,6,0.7081536892630527,0.702507177473911,0.9828635851183766,0.9835
6.5,14,satimage,61,6,0.7132726494432786,0.6956695016336658,0.9855693348365276,0.9835
6.5,15,satimage,61,6,0.715145015894544,0.6949911726643059,0.9828635851183766,0.9875
6.5,16,satimage,61,6,0.7093483899991248,0.6877918025700546,0.9837655016910936,0.9795
6.5,17,satimage,61,6,0.7148632258597217,0.7040818327114869,0.9844419391206314,0.986
6.5,18,satimage,61,6,0.711775639856208,0.6967641515547157,0.9808342728297632,0.9815
6.5,19,satimage,61,6,0.7161921518994854,0.6962082280678444,0.9846674182638105,0.9845
6.5,20,satimage,61,6,0.7188318120445653,0.7051699206513818,0.9835400225479143,0.986
6.5,21,satimage,61,6,0.7237708256552927,0.7077277069469545,0.9812852311161218,0.985
6.5,22,satimage,61,6,0.7039125084886916,0.6940398022305859,0.9821871476888387,0.982
6.5,23,satimage,61,6,0.7160076603806328,0.70394068190075,0.9828635851183766,0.9835
6.5,24,satimage,61,6,0.7193762289419183,0.7086860731891954,0.9844419391206314,0.9865
6.5,25,satimage,61,6,0.6903414527340356,0.678921679132245,0.9819616685456595,0.985
6.5,26,satimage,61,6,0.6941105825717403,0.679831142399892,0.9842164599774521,0.9855
6.5,27,satimage,61,6,0.7138149089309772,0.7034994109151228,0.9810597519729425,0.9835
6.5,28,satimage,61,6,0.7099163257645831,0.690914046703862,0.9801578354002255,0.982
6.5,29,satimage,61,6,0.697888619553951,0.6851784509514314,0.9817361894024803,0.984
6.5,30,satimage,61,6,0.6869024345527518,0.672826038880829,0.9837655016910936,0.9865
6.5,1,segmentation,44,7,0.6749333085094519,0.6431348713587484,0.8571428571428571,0.8571428571428571
6.5,2,segmentation,44,7,0.6005124764631271,0.6311720512901916,0.8571428571428571,0.8571428571428571
6.5,3,segmentation,44,7,0.6855606990394542,0.6639186163301514,0.8571428571428571,0.8571428571428571
6.5,4,segmentation,44,7,0.7189974657312417,0.7018766047385091,0.8571428571428571,0.8571428571428571
6.5,5,segmentation,44,7,0.5823770153095519,0.5910151013475445,0.8571428571428571,0.8571428571428571
6.5,6,segmentation,44,7,0.727066051115791,0.6960029528899109,0.8571428571428571,0.8571428571428571
6.5,7,segmentation,44,7,0.7720124427559033,0.7283922471578098,0.8571428571428571,0.8571428571428571
6.5,8,segmentation,44,7,0.6779675749484848,0.6573446943807825,0.8571428571428571,0.8571428571428571
6.5,9,segmentation,44,7,0.6244730904372762,0.6228443145303316,0.8571428571428571,0.8571428571428571
6.5,10,segmentation,44,7,0.7186419477680951,0.6373743235333783,0.8571428571428571,0.8571428571428571
6.5,11,segmentation,44,7,0.6674671788296657,0.6856517073222886,0.8571428571428571,0.8571428571428571
6.5,12,segmentation,44,7,0.6116971547204104,0.6090417638485112,0.8571428571428571,0.8571428571428571
6.5,13,segmentation,44,7,0.6937914908660207,0.6385122755417261,0.8571428571428571,0.8571428571428571
6.5,14,segmentation,44,7,0.688557797045849,0.6551466574608946,0.8571428571428571,0.8571428571428571
6.5,15,segmentation,44,7,0.4844385739392775,0.49804864432396806,0.8571428571428571,0.8571428571428571
6.5,16,segmentation,44,7,0.6750965523714682,0.6988865378545157,0.8571428571428571,0.8571428571428571
6.5,17,segmentation,44,7,0.6037425975174759,0.5976010014074544,0.8571428571428571,0.8571428571428571
6.5,18,segmentation,44,7,0.7013428479541012,0.6590453805056437,0.8571428571428571,0.8571428571428571
6.5,19,segmentation,44,7,0.718213714846052,0.6717345311563909,0.8571428571428571,0.8571428571428571
6.5,20,segmentation,44,7,0.6652232599066713,0.6725049936062767,0.8571428571428571,0.8571428571428571
6.5,21,segmentation,44,7,0.5902433475615038,0.5866741604981774,0.8571428571428571,0.8571428571428571
6.5,22,segmentation,44,7,0.7742755049081669,0.738682085217613,0.8571428571428571,0.8571428571428571
6.5,23,segmentation,44,7,0.7258917227253318,0.6985786338315272,0.8571428571428571,0.8571428571428571
6.5,24,segmentation,44,7,0.63909714369122,0.6202955660416422,0.8571428571428571,0.8571428571428571
6.5,25,segmentation,44,7,0.7591933611859532,0.7140079376685706,0.8571428571428571,0.8571428571428571
6.5,26,segmentation,44,7,0.5815263966367531,0.584102854524812,0.8571428571428571,0.8571428571428571
6.5,27,segmentation,44,7,0.639575310419295,0.6476899436591498,0.8571428571428571,0.8571428571428571
6.5,28,segmentation,44,7,0.6107478345923705,0.6023231679089806,0.8571428571428571,0.8571428571428571
6.5,29,segmentation,44,7,0.6969365988435484,0.676246750857577,0.8571428571428571,0.8571428571428571
6.5,30,segmentation,44,7,0.645468250148053,0.6243650213140871,0.8571428571428571,0.8571428571428571
6.5,1,shuttle,34,7,0.33336802027117896,0.3345714648421069,0.9063218390804598,0.9105517241379311
6.5,2,shuttle,34,7,0.35730043774883163,0.3580094725225604,0.9142758620689655,0.9172413793103448
6.5,3,shuttle,34,7,0.35659369213246345,0.3573623244329888,0.9135402298850575,0.9164137931034483
6.5,4,shuttle,34,7,0.3424044603874992,0.34300437290576413,0.9130574712643679,0.9162068965517242
6.5,5,shuttle,34,7,0.33346989431947166,0.33616166864893327,0.9074942528735632,0.911448275862069
6.5,6,shuttle,34,7,0.3357809394028753,0.33765621311556987,0.9106206896551724,0.9137931034482759
6.5,7,shuttle,34,7,0.349373133702591,0.34966048864317806,0.9136781609195402,0.9164827586206896
6.5,8,shuttle,34,7,0.3340758539471193,0.3363610377732174,0.9067816091954023,0.9105517241379311
6.5,9,shuttle,34,7,0.339169076728473,0.3412612387438226,0.9038850574712644,0.9073103448275862
6.5,10,shuttle,34,7,0.33135324717533227,0.3336698104188323,0.9060229885057471,0.9105517241379311
6.5,11,shuttle,34,7,0.3521853197831427,0.35452903915755324,0.9155632183908046,0.918
6.5,12,shuttle,34,7,0.34231845059750315,0.3441093219680807,0.9060459770114943,0.9092413793103449
6.5,13,shuttle,34,7,0.34775620591987416,0.3504131570485615,0.9113793103448276,0.9137931034482759
6.5,14,shuttle,34,7,0.3234586974437634,0.3257196804315332,0.9025977011494253,0.9071034482758621
6.5,15,shuttle,34,7,0.35882513992901466,0.3592633304764143,0.9159080459770115,0.9187586206896552
6.5,16,shuttle,34,7,0.372340730686222,0.3726055734570274,0.9245057471264367,0.928
6.5,17,shuttle,34,7,0.36193484780990204,0.3617709848677217,0.9186666666666666,0.9213793103448276
6.5,18,shuttle,34,7,0.3379286600673921,0.34075819750739533,0.9070574712643679,0.9104827586206896
6.5,19,shuttle,34,7,0.36179374558935073,0.36225728851873595,0.9190574712643678,0.921448275862069
6.5,20,shuttle,34,7,0.34472604188337147,0.3470223057405632,0.9086896551724138,0.9116551724137931
6.5,21,shuttle,34,7,0.34623268473999236,0.3471239888251621,0.9128735632183909,0.916
6.5,22,shuttle,34,7,0.35309381361932385,0.3539757271407455,0.9094022988505747,0.9123448275862069
6.5,23,shuttle,34,7,0.35943878486041597,0.35871362972666987,0.9167356321839081,0.9195862068965517
6.5,24,shuttle,34,7,0.34628613332824193,0.3481106109285324,0.9129885057471264,0.9157931034482759
6.5,25,shuttle,34,7,0.3653360081224151,0.3654327358122281,0.9202298850574713,0.9226206896551724
6.5,26,shuttle,34,7,0.3518395312741718,0.3541250551706532,0.9144597701149425,0.9173793103448276
6.5,27,shuttle,34,7,0.34835196876612506,0.350772555901785,0.9088735632183909,0.9115862068965517
6.5,28,shuttle,34,7,0.3489225528532264,0.3513946237277983,0.9113793103448276,0.9137931034482759
6.5,29,shuttle,34,7,0.36132000977611245,0.36182249358463325,0.9182988505747126,0.9204137931034483
6.5,30,shuttle,34,7,0.3591479981586626,0.35867613920218794,0.918528735632184,0.920896551724138
6.5,1,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,2,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,3,spect,47,2,0.6536796536796536,0.42923694779116467,0.6875,0.4919786096256685
6.5,4,spect,47,2,0.5909010756480338,0.40668488675274084,0.6375,0.45989304812834225
6.5,5,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,6,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,7,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,8,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,9,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,10,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,11,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,12,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,13,spect,47,2,0.5909010756480338,0.41423825344091125,0.6375,0.47058823529411764
6.5,14,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,15,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,16,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,17,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,18,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,19,spect,47,2,0.6484110885733604,0.40983136217284577,0.675,0.47058823529411764
6.5,20,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,21,spect,47,2,0.6799999999999999,0.41046658259773017,0.7,0.46524064171123
6.5,22,spect,47,2,0.691223359624098,0.40883870967741937,0.7125,0.47593582887700536
6.5,23,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,24,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,25,spect,47,2,0.6428571428571428,0.4135304659498208,0.675,0.47593582887700536
6.5,26,spect,47,2,0.6086652690426275,0.41423825344091125,0.65,0.47058823529411764
6.5,27,spect,47,2,0.691223359624098,0.43190801293568093,0.7125,0.5026737967914439
6.5,28,spect,47,2,0.691223359624098,0.41423825344091125,0.7125,0.47058823529411764
6.5,29,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,30,spect,47,2,0.5909010756480338,0.4180005081300813,0.6375,0.47593582887700536
6.5,1,vehicle,43,4,0.523348884233936,0.47185186737425544,0.7448818897637796,0.7345971563981043
6.5,1,vehicle,43,4,0.4959967747322025,0.44802964331266215,0.7480314960629921,0.7251184834123223
6.5,1,vehicle,43,4,0.5165126664197335,0.4501089642913668,0.7334384858044164,0.7688679245283019
6.5,1,vehicle,43,4,0.550341007742517,0.5306500901816242,0.7429022082018928,0.7405660377358491
6.5,2,vehicle,43,4,0.5410930563956032,0.49101745681982517,0.7779527559055118,0.7725118483412322
